noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Cluster
credential,1.23144546,0.0,0.92804983,0.88743213,0.0,0.87516317,0.43163532,0.0,0.0,-0.9178952,-0.97293979,0
credenza,2.67643034,0.37338257,0.88985547,0.96499845,0.0,0.9299936,0.47811642,0.0,0.0,-0.95991617,0.0,0
credibility,-1.68430504,0.0,0.42754531,0.92541325,0.0,0.0,0.45340297,0.0,0.0,-0.92319667,-2.56746989,0
credit,0.42488483,0.0,0.84564334,0.94677109,0.0,0.9086107,0.48140785,0.0,0.0,-0.95986992,-1.79767823,0
creditor,-1.52600765,0.45035192,0.69068247,0.84501043,0.0,0.26536009,0.2730405,-0.63735348,-0.52532232,-0.9693656,-1.91841167,2
creek,0.08489379,0.0,0.95212698,0.96071389,0.0,0.63166046,0.44918138,0.0,0.0,-0.97659355,-1.93219537,0
creme brulee,1.19241148,0.30967519,0.89111534,0.90198746,0.0,0.95176557,0.47416025,0.0,0.0,-0.97979623,-1.3564961,0
crepe,-0.20997882,0.0,0.92571723,0.92285106,0.0,0.42904839,0.38254356,0.0,0.0,-0.98634076,-1.8837983,0
crest,-0.72025672,0.0,0.94216606,0.96217021,0.0,0.83245876,0.0,0.0,0.0,-0.97043699,-2.48661476,0
crew,-1.24218592,0.96518788,0.75724435,0.79618162,0.0,0.40777129,0.0,-0.50688237,0.0,-0.90698242,-2.75470626,2
crewman,-0.80638373,0.36686587,0.75055581,0.71212286,0.0,0.2948193,0.37746984,-0.70032799,-0.696926,-0.9388181,-0.97214532,2
crewmate,-1.15732607,0.30866298,0.83829272,0.70559484,0.0,0.33197576,0.28902239,-0.59154415,-0.62240022,-0.93870676,-1.47822362,2
crewmember,-1.07901898,0.29901835,0.74876267,0.78063285,0.0,0.30457699,0.0,-0.75992787,-0.61003375,-0.91723585,-0.92481238,2
crewmen,-0.06223896,0.75693396,0.0,0.85304937,0.0,0.33483627,0.43245268,-0.96200019,-0.55710846,-0.92040259,0.0,2
cria,3.608551,0.94803765,0.86404046,0.95816922,0.0,0.92495263,0.88364431,0.0,0.0,-0.97029328,0.0,0
crib,-0.5220415,0.37053439,0.9536548,0.89855912,0.0,0.37648052,0.27585033,0.0,0.0,-0.89044189,-2.50667876,0
cribbage,2.1638914,0.31173736,0.80165869,0.46905586,0.0,0.88252836,0.4855203,0.0,0.0,0.0,-0.78660917,1
cricket,0.68244314,0.29410109,0.75200665,0.91974571,0.0,0.91520107,0.46837932,0.0,0.0,-0.97301304,-1.69397765,0
cricketer,-1.63373771,0.37040365,0.79038593,0.46648565,0.0,0.34870616,0.0,-0.55956554,-0.75624931,-0.9796927,-1.31421155,2
crime,0.26297992,0.0,0.84491464,0.91683206,0.0,0.85463905,0.43171871,0.0,0.0,-0.86907917,-1.91604537,0
criminal,-0.43058833,0.3305234,0.64987126,0.81710762,0.0,0.44341114,0.28310961,-0.54609972,-0.53254938,-0.91077095,-0.9651913,2
crinoline,0.84411827,0.44685754,0.84912348,0.93788034,0.0,0.80513617,0.47722426,0.0,0.0,-0.96896613,-1.7031374,0
crisis,0.53194204,0.28426057,0.88986456,0.93050528,0.0,0.8953805,0.25366768,0.0,0.0,-0.97837144,-1.74336511,0
crisp,-1.30629602,0.0,0.69914979,0.86285207,0.0,0.0,0.0,0.0,0.0,-0.97994411,-1.88835377,2
criteria,-1.56770292,0.25290865,0.33059341,0.94717881,0.0,0.89013994,0.41246945,-0.81940216,0.0,-0.86565983,-2.71593118,2
criterion,-0.13515544,0.0,0.88713434,0.95873624,0.0,0.80101898,0.4639914,0.0,0.0,-0.84641248,-2.39962393,0
critic,0.32288644,0.44804305,0.75551742,0.83854356,0.0,0.3083227,0.289637,-0.85302848,-0.55134696,-0.91280186,0.0,2
criticism,0.97232991,0.42789873,0.85405803,0.92212954,0.0,0.95218688,0.45410651,0.0,0.0,-0.93679762,-1.70125216,0
crocodile,-0.19667354,0.44675654,0.87121788,0.87560815,0.0,0.0,0.0,0.0,-0.66324109,-0.92589575,-0.80111927,2
crocus,2.21702659,0.9085604,0.64403844,0.93704429,0.0,0.78221676,0.71893167,0.0,0.0,-0.90506917,-0.8686958,0
croissant,0.28959328,0.0,0.93635729,0.84578359,0.0,0.94304547,0.46897703,0.0,0.0,-0.98310357,-1.92146653,0
crook,-0.46527612,0.39122489,0.79471204,0.87661573,0.0,0.68501022,0.27728999,0.0,0.0,-0.91188198,-2.57824701,0
crop,0.76781565,0.68655631,0.96151391,0.91650411,0.0,0.9402771,0.46121648,0.0,0.0,-0.92226875,-2.27598351,0
cross,1.32267594,0.44777977,0.87787959,0.92696017,0.0,0.75203913,0.25672123,0.0,0.0,-0.97214574,-0.96655822,0
cross-contamination,2.17294303,0.40767458,0.88491344,0.92668563,0.0,0.95851424,0.43081078,-0.5258593,0.0,-0.90979636,0.0,0
cross-stitch,0.42520303,0.42650259,0.83236244,0.94791478,0.0,0.94019103,0.44730553,0.0,0.0,-0.68333691,-2.48573643,0
crotch,0.59527746,0.0,0.8048023,0.93313226,0.0,0.34322023,0.38752705,0.0,0.0,-0.92795515,-0.94544923,0
croup,1.17157185,0.96481594,0.80256721,0.93944287,0.0,0.27592313,0.0,0.0,0.0,-0.87552822,-0.9356491,0
crow,-1.25462839,0.42488003,0.877314,0.90565664,0.0,0.0,0.0,0.0,0.0,-0.9023881,-2.56009096,0
crowd,0.17911011,0.94804069,0.80029908,0.75583774,0.0,0.310498,0.0,-0.70232069,0.0,-0.97036248,-0.96288222,2
crown,0.79733953,0.2710824,0.88410351,0.9190774,0.0,0.34923577,0.31559718,0.0,0.0,-0.97034717,-0.97140956,0
crucifixion,1.80807132,0.0,0.84230649,0.90646127,0.0,0.95246342,0.0,0.0,0.0,-0.89315987,0.0,0
crude,1.23678574,0.0,0.89910141,0.93777892,0.0,0.6505087,0.4880316,0.0,0.0,-0.80979711,-0.92883778,0
cruelty,1.2104229,0.0,0.82940575,0.90340376,0.0,0.9081496,0.47110772,0.0,0.0,-0.93697882,-0.96466511,0
cruise,0.64101744,0.78756857,0.9355149,0.90885666,0.0,0.94098073,0.0,0.0,0.0,-0.9888472,-1.94305623,0
crumb,0.63912335,0.0,0.85385048,0.90996745,0.0,0.28820547,0.44316575,0.0,0.0,-0.88832229,-0.96774352,0
crunch,-0.79579148,0.0,0.85026768,0.85141262,0.0,0.48724359,0.3656036,0.0,0.0,-0.86189306,-2.48842591,0
crusader,0.17891479,0.46436572,0.78601301,0.75791267,0.0,0.2846196,0.0,-0.51687652,-0.61192572,-0.98519397,0.0,2
crush,1.66930649,0.92922705,0.94591844,0.92762437,0.0,0.81443,0.0,0.0,0.0,-0.97515678,-0.9727366,0
crust,0.16593796,0.2720226,0.93864694,0.92693615,0.0,0.42385447,0.47313276,0.0,0.0,-0.9670139,-1.90164107,0
cry,0.09221739,0.0,0.8777779,0.86516041,0.0,0.8914068,0.25465661,0.0,0.0,-0.97223723,-1.82454711,0
crystal,0.09546459,0.0,0.92365071,0.89421865,0.0,0.6927101,0.48631299,0.0,0.0,-0.9764998,-1.92492807,0
crystallography,2.59675914,0.29159385,0.87477222,0.92669296,0.0,0.96528026,0.4727574,0.0,0.0,-0.93433756,0.0,0
cub,0.18252024,0.47207153,0.87906805,0.87216768,0.0,0.33285362,0.25908193,0.0,0.0,-0.90469569,-1.72802687,0
cube,0.21187979,0.4391109,0.9289169,0.92190409,0.0,0.28261515,0.29255107,0.0,0.0,-0.92809272,-1.72512561,0
cuckoo,-0.72147033,0.43320251,0.77833691,0.92344677,0.0,0.0,0.0,0.0,0.0,-0.94657767,-1.90987885,0
cucumber,0.81251004,0.30502495,0.90390375,0.8894811,0.0,0.71511114,0.4570263,0.0,0.0,-0.97735924,-1.48067796,0
cue,-0.20592198,0.27665457,0.92381388,0.95914775,0.0,0.74633324,0.42763346,0.0,0.0,-0.96170783,-2.57779706,0
cuff-link,0.22975603,0.0,0.92600459,0.90664753,0.0,0.90493241,0.33320495,0.0,0.0,-0.93506807,-1.90596539,0
cuisine,0.82301316,0.26997301,0.95919326,0.96595925,0.0,0.94559047,0.48398221,0.0,0.0,-0.88346225,-1.91822278,0
cultivar,0.25988212,0.44190755,0.88655412,0.95843363,0.0,0.37725344,0.28507963,0.0,0.0,-0.98141885,-1.70792741,0
cultivator,0.13890234,0.47304434,0.7985245,0.91071972,0.0,0.27868748,0.0,-0.72579652,0.0,-0.98334968,-0.6129275,2
culture,2.18528765,0.86163595,0.89689949,0.95218664,0.0,0.82996115,0.46387938,0.0,0.0,-0.85432935,-0.96494561,0
culvert,-0.55274555,0.0,0.92641619,0.93543771,0.0,0.30521628,0.0,0.0,0.0,-0.87323338,-1.84658235,0
cummerbund,1.29002371,0.84185737,0.9352124,0.90748751,0.0,0.95339239,0.54434192,0.0,0.0,-0.9652698,-1.92699808,0
cup,-0.13306066,0.0,0.95888475,0.91864133,0.0,0.35526571,0.36609331,0.0,0.0,-0.95167834,-1.78026742,0
cupboard,-0.47984201,0.0,0.86222541,0.81098998,0.0,0.0,0.29283202,0.0,-0.58425772,-0.91436023,-0.94727147,2
cupcake,0.33731434,0.0,0.92746514,0.80703229,0.0,0.7459389,0.48781154,0.0,0.0,-0.96922874,-1.66170478,0
cupola,1.49482197,0.31224245,0.89793122,0.92786735,0.0,0.78972813,0.48574391,0.0,0.0,-0.97817129,-0.94051981,0
curd,1.15840632,0.73960337,0.87101218,0.92548516,0.0,0.7545709,0.44559863,0.0,0.0,-0.67127413,-1.90658981,0
cure,0.29757333,0.0,0.93422669,0.96027362,0.0,0.9444378,0.36390448,0.0,0.0,-0.97113287,-1.93413639,0
curio,1.08835447,0.47675988,0.921123,0.95140317,0.0,0.83000019,0.34426451,0.0,0.0,-0.86185908,-1.5733372,0
curiosity,0.12979725,0.28521031,0.88617927,0.96730083,0.0,0.86218864,0.47308293,-0.53466743,0.0,-0.94345212,-1.86604518,0
curl,-0.18598416,0.26307249,0.91767374,0.8931362,0.0,0.59378362,0.39350456,0.0,0.0,-0.97255915,-2.27459562,0
curler,-1.02124614,0.38636041,0.84180066,0.75737974,0.0,0.0,0.0,-0.56302357,-0.52789229,-0.96576375,-0.95010734,2
currant,1.30046949,0.44761986,0.81649169,0.92403308,0.0,0.62834731,0.39292097,0.0,0.0,-0.96656162,-0.9423818,0
currency,0.28055704,0.0,0.9485153,0.95612493,0.0,0.74569857,0.48832908,0.0,0.0,-0.92414725,-1.9339636,0
current,0.40615532,0.72142321,0.46244562,0.95852086,0.0,0.75593895,0.28477758,0.0,0.0,-0.938658,-1.8382929,0
curriculum,1.81946474,0.29205516,0.92794377,0.95457888,0.0,0.94338092,0.48716408,0.0,0.0,-0.82112366,-0.9645344,0
curry,-0.55253866,0.0,0.94342634,0.93041518,0.0,0.94761032,0.48891261,0.0,0.0,-0.98962903,-2.87327409,0
curse,1.45179227,0.29614744,0.9113107,0.91853723,0.0,0.79852599,0.44165236,0.0,0.0,0.0,-1.91438144,1
cursor,1.27115175,0.28880048,0.90873048,0.90530205,0.0,0.26061121,0.3704398,0.0,0.0,-0.51029706,-0.9524352,0
curtailment,2.18757495,0.0,0.88698423,0.89242154,0.0,0.95339096,0.38778552,0.0,0.0,-0.9330073,0.0,0
curtain,-0.93979609,0.0,0.89912,0.79285982,0.0,0.0,0.0,0.0,0.0,-0.91574377,-1.71603215,0
curve,0.5850198,0.35742721,0.94276223,0.95418325,0.0,0.77771956,0.37081087,0.0,0.0,-0.96269393,-1.85518938,0
cushion,0.45671859,0.0,0.93385565,0.75192782,0.0,0.25662121,0.45550141,0.0,0.0,-0.9688586,-0.9723289,0
custard,0.63254952,0.0,0.91560858,0.91349614,0.0,0.76219654,0.48794454,0.0,0.0,-0.95125198,-1.4954443,0
custody,1.28821355,0.0,0.4227722,0.86992288,0.0,0.47997898,0.474857,0.0,0.0,-0.95931751,0.0,0
custom,0.7666693,0.33492538,0.92336208,0.9102537,0.0,0.94681382,0.4318068,0.0,0.0,-0.91740698,-1.86308551,0
customer,0.22736698,0.4545154,0.75220868,0.67824271,0.0,0.43768844,0.41916135,-0.5686751,0.0,-0.98278391,-0.96299058,2
cut,-0.47953373,0.0,0.90163976,0.92959881,0.0,0.91750321,0.38525334,0.0,0.0,-0.90937001,-2.70415884,0
cuticle,1.6850026,0.31251693,0.9386045,0.85764939,0.0,0.85260436,0.37170866,0.0,0.0,-0.7531597,-0.89492154,0
cutlet,1.64818323,0.31109947,0.9236367,0.85638458,0.0,0.78065392,0.40390086,0.0,0.0,-0.95947039,-0.66802192,0
cutover,1.41016817,0.0,0.91150755,0.92829078,0.0,0.94751325,0.37191406,0.0,0.0,-0.9097454,-0.83931208,0
cutting,1.74076307,0.27375537,0.86962581,0.84963658,0.0,0.9669385,0.47898796,0.0,0.0,-0.96645719,-0.73172396,0
cyclamen,0.63128051,0.96571046,0.56769389,0.9574787,0.0,0.36370856,0.44841257,-0.51562846,0.0,-0.92783475,-1.22826046,0
cycle,-0.36421931,0.42346933,0.94451621,0.94915423,0.0,0.86153719,0.28879422,0.0,0.0,-0.93607986,-2.89561063,0
cyclone,0.3992115,0.41497597,0.91273022,0.93322259,0.0,0.7985304,0.0,0.0,0.0,-0.94127613,-1.71897155,0
cyclooxygenase,1.02532551,0.47563812,0.88341081,0.96737722,0.0,0.95428473,0.39111289,0.0,0.0,-0.92936611,-1.71713215,0
cygnet,0.77269399,0.48141268,0.88469234,0.95433336,0.0,0.91292679,0.32903385,0.0,0.0,-0.86842942,-1.92127562,0
cylinder,0.08520812,0.33442819,0.94813889,0.89974076,0.0,0.37555459,0.3683767,0.0,0.0,-0.92477381,-1.9162572,0
cymbal,0.93680701,0.47503942,0.92479315,0.95604143,0.0,0.93178001,0.3500725,0.0,0.0,-0.7756241,-1.92529541,0
cynic,0.26356366,0.70014071,0.69772217,0.81323364,0.0,0.28645298,0.261078,-0.8858124,-0.6812436,-0.92800784,0.0,2
cyst,1.38934356,0.43564677,0.91055185,0.95540762,0.0,0.90504897,0.44267648,0.0,0.0,-0.79483849,-1.46514964,0
cytokine,1.0275878,0.43716615,0.92679551,0.95562735,0.0,0.89208767,0.46730536,0.0,0.0,-0.88943666,-1.76195759,0
cytoplasm,1.00546283,0.48358846,0.91002804,0.95436683,0.0,0.90595803,0.47395718,0.0,0.0,-0.87204802,-1.85038769,0
dad,0.28177795,0.0,0.77773529,0.83058307,0.0,0.37346148,0.0,0.0,0.0,-0.98015052,-0.71985137,0
daddy,-1.81894904,0.0,0.33644077,0.86114046,0.0,0.0,0.0,-0.67909634,-0.5452109,-0.98349506,-0.80872798,2
daffodil,0.66557351,0.29082045,0.87647817,0.91692907,0.0,0.88863391,0.39475748,0.0,0.0,-0.96877414,-1.73327142,0
dagger,0.76238191,0.0,0.94991755,0.83676627,0.0,0.84969071,0.47717094,0.0,0.0,-0.95394605,-1.39721751,0
dahlia,2.69544947,0.88596874,0.73126134,0.94997323,0.0,0.87681466,0.86036757,0.0,0.0,-0.96314657,-0.6457895,0
daikon,1.46470743,0.92233825,0.79610872,0.947032,0.0,0.94902894,0.72253472,0.0,0.0,-0.95986521,-1.91246998,0
daily,-2.55704698,0.31581303,0.0,0.69985431,0.0,0.0,0.0,-0.71692246,0.0,-0.95906425,-1.89672762,2
dairy,1.5376083,0.31342939,0.88211375,0.93706736,0.0,0.87045541,0.48291659,0.0,0.0,-0.97716612,-0.9712081,0
daisy,1.44536495,0.39420921,0.8406896,0.93027568,0.0,0.7307241,0.45429307,0.0,0.0,-0.98283505,-0.92199165,0
dam,0.90623125,0.0,0.92499611,0.94317877,0.0,0.79179847,0.0,0.0,0.0,-0.77922761,-0.97451448,0
damage,1.22395757,0.0,0.83951405,0.87824294,0.0,0.92823744,0.48482236,0.0,0.0,-0.93232286,-0.97453636,0
dame,0.93731916,0.64602417,0.8077971,0.93812746,0.0,0.27589324,0.0,0.0,0.0,-0.97747374,-0.75304908,0
damn,-1.97685856,0.0,0.0,0.78554699,0.0,0.27038398,0.0,-0.57580251,0.0,-0.81650776,-1.64047927,2
dance,-0.25151357,0.4190118,0.93613747,0.93507451,0.0,0.95491156,0.3390131,0.0,0.0,-0.96993816,-2.86572385,0
dancer,-1.24230361,0.41205642,0.80117726,0.71217996,0.0,0.39247924,0.31467375,-0.66050732,-0.6075924,-0.96634525,-1.64042526,2
dancing,1.55515593,0.36223745,0.87843004,0.76180667,0.0,0.9685587,0.46341616,0.0,0.0,-0.97544557,-0.90384752,0
dandelion,1.50975013,0.38494799,0.78708753,0.8759332,0.0,0.75800553,0.47333336,0.0,0.0,-0.97718263,-0.79237485,0
danger,-0.06288245,0.0,0.37820956,0.95398936,0.0,0.48423427,0.41784868,-0.61239046,0.0,-0.72819549,-0.95657837,2
dare,1.57375973,0.40300271,0.81834733,0.94022214,0.0,0.94323829,0.0,0.0,0.0,-0.92057037,-0.61048037,0
dark,-1.12173706,0.0,0.37942752,0.48215178,0.0,0.30797952,0.0,-0.74515182,0.0,-0.80544603,-0.74069804,2
darkness,-0.50447866,0.0,0.77451825,0.85917997,0.0,0.74125436,0.43540561,-0.50264788,0.0,-0.89915395,-1.91303504,0
darn,-2.33777142,0.0,0.0,0.9141925,0.0,0.26076978,0.0,-0.82422626,0.0,-0.78303367,-1.90547377,2
dart,-0.48521027,0.0,0.94737387,0.91473749,0.0,0.86341402,0.44205925,0.0,0.0,-0.94189858,-2.71089631,0
dash,0.96845043,0.39800805,0.88272715,0.9583534,0.0,0.90228328,0.35052708,0.0,0.0,-0.5943231,-1.92912543,0
dashboard,-1.08859941,0.38939264,0.93699199,0.81327969,0.0,0.0,0.0,0.0,-0.53992057,-0.91195112,-1.77639204,2
data,1.64916936,0.32463855,0.80553514,0.94332311,0.0,0.88195756,0.48955974,0.0,0.0,-0.83554399,-0.96030074,0
database,0.73200029,0.4776862,0.91400659,0.94027916,0.0,0.36241582,0.40103272,0.0,0.0,-0.8933183,-1.47010189,0
date,-0.01347992,0.0,0.91936412,0.93666515,0.0,0.4796609,0.39791077,0.0,0.0,-0.92170972,-1.82537115,0
daughter,-1.06500947,0.0,0.77551407,0.81127822,0.0,0.35998914,0.36463371,0.0,-0.51901871,-0.94659334,-1.91081256,2
dawn,-1.25754866,0.0,0.63743937,0.8829571,0.0,0.48260322,0.0,0.0,0.0,-0.97318494,-2.28736341,0
day,-0.1148749,0.0,0.82926825,0.85623565,0.0,0.48521465,0.0,0.0,0.0,-0.95553422,-1.33005923,0
daybed,0.48301831,0.31713232,0.81606218,0.91458544,0.0,0.0,0.0,0.0,0.0,-0.95494449,-0.60981715,0
daylight,-0.11346868,0.0,0.81977174,0.80546865,0.0,0.47881025,0.47753814,0.0,0.0,-0.95837069,-1.73668677,0
dead,-1.83305213,0.48170853,0.0,0.34742683,0.0,0.25137138,0.34842971,-0.73122329,0.0,-0.79044294,-1.74032235,2
deadline,-0.07994798,0.0,0.87156433,0.90834352,0.0,0.48497137,0.27040198,0.0,0.0,-0.90435565,-1.71087354,0
deal,0.24518171,0.0,0.91684523,0.91227308,0.0,0.93540147,0.36068428,0.0,0.0,-0.98189753,-1.89812481,0
dealer,-0.50306368,0.46150863,0.76421604,0.7220284,0.0,0.30023402,0.0,-0.80041039,0.0,-0.98225451,-0.96838588,2
dealing,0.38296455,0.27358568,0.81409198,0.69428191,0.0,0.96417692,0.46204215,0.0,0.0,-0.97626954,-1.84894454,0
dearest,-1.00866562,0.0,0.0,0.45235044,0.0,0.35387117,0.0,-0.85776025,0.0,-0.95712698,0.0,2
death,1.23111466,0.0,0.81619796,0.91457117,0.0,0.83774567,0.27675307,0.0,0.0,-0.93889695,-0.67525625,0
deathwatch,0.52022329,0.41304556,0.9359079,0.92823589,0.0,0.78152686,0.0,0.0,0.0,-0.89855188,-1.63994104,0
debate,0.86246946,0.41838348,0.86159372,0.91983202,0.0,0.94053724,0.45445964,0.0,0.0,-0.95106888,-1.78126776,0
debris,-1.48688632,0.0,0.89115468,0.0,0.0,0.78770301,0.49126428,0.0,-0.92050225,-0.82303596,-1.91347009,2
debt,1.29059073,0.0,0.84686247,0.93979624,0.0,0.76789427,0.48496732,0.0,0.0,-0.96015751,-0.78877205,0
debtor,-0.39142907,0.38859013,0.68027705,0.86686102,0.0,0.28771317,0.0,-0.67681938,0.0,-0.96929097,-0.96876007,2
decade,-0.91430441,0.27185115,0.74605531,0.82201236,0.0,0.4591676,0.28827411,0.0,0.0,-0.95054638,-2.55111855,0
decadence,2.58944678,0.32815385,0.83407056,0.92686597,0.0,0.93989563,0.44659337,0.0,0.0,-0.8861326,0.0,0
decency,0.09237584,0.0,0.72182199,0.94322699,0.0,0.71919516,0.47673824,0.0,0.0,-0.85199594,-1.9166106,0
decimal,0.6099267,0.0,0.91795322,0.96578023,0.0,0.74914244,0.39940533,0.0,0.0,-0.87159401,-1.55076051,0
decision,0.78628746,0.25904137,0.92381796,0.93183744,0.0,0.9089959,0.3418667,0.0,0.0,-0.90968412,-1.66958779,0
decision-making,2.3187204,0.40942076,0.80467713,0.65812194,0.0,0.96572238,0.45989826,0.0,0.0,-0.97912008,0.0,0
deck,-0.89595351,0.45534423,0.95065811,0.86998802,0.0,0.0,0.31122735,0.0,0.0,-0.9192124,-2.56395882,0
declaration,0.50127828,0.29283008,0.92291409,0.90434623,0.0,0.92459875,0.35364541,0.0,0.0,-0.98354173,-1.91351455,0
declination,2.61153862,0.4214631,0.89769262,0.92534202,0.0,0.96018335,0.38477597,0.0,0.0,-0.97791845,0.0,0
decline,0.11777952,0.0,0.80485886,0.91851053,0.0,0.95354587,0.0,0.0,0.0,-0.9826104,-1.57652533,0
decoder,0.71440765,0.46608737,0.84712029,0.85944331,0.0,0.79642665,0.28563619,0.0,0.0,-0.87780869,-1.66249746,0
decongestant,0.73996276,0.36809868,0.93688196,0.92336667,0.0,0.84815636,0.43055066,0.0,0.0,-0.96177423,-1.80531734,0
decoration,1.61246681,0.0,0.95060545,0.83056065,0.0,0.95481119,0.48733371,0.0,0.0,-0.92690599,-0.68393821,0
decrease,0.34099099,0.0,0.79830274,0.93653944,0.0,0.87523171,0.0,-0.54986095,0.0,-0.96756917,-0.75165278,0
decryption,2.56641376,0.28314742,0.90039262,0.85454971,0.0,0.95935476,0.41852295,0.0,0.0,-0.8495537,0.0,0
dedication,0.6343857,0.31722715,0.85527623,0.95132935,0.0,0.94717559,0.45351475,0.0,0.0,-0.95927423,-1.93086314,0
deduce,0.47219321,0.26842254,0.41656095,0.89023492,0.0,0.43392473,0.0,-0.57160306,0.0,-0.96534687,0.0,2
deduction,0.75928617,0.0,0.94794229,0.96163079,0.0,0.95216289,0.46549639,0.0,0.0,-0.95957834,-1.60836786,0
deed,0.37730783,0.0,0.91317013,0.9176631,0.0,0.8885172,0.45681784,0.0,0.0,-0.87524378,-1.92361665,0
deep,-2.17318583,0.4162212,0.0,0.92428422,0.0,0.0,0.0,-0.71796978,0.0,-0.91168469,-1.88403678,2
deer,0.19599587,0.89561346,0.67433563,0.88155943,0.0,0.79841891,0.45696083,0.0,-0.62261301,-0.96315616,-1.92512321,0
default,0.84608942,0.41384029,0.91856697,0.93416443,0.0,0.84081283,0.29948041,0.0,0.0,-0.90735275,-1.65342277,0
defeat,0.43957481,0.0,0.80795151,0.82124957,0.0,0.73932195,0.0,0.0,0.0,-0.95165694,-0.97729129,0
defendant,-2.02048624,0.33718821,0.70501077,0.77432346,0.0,0.34520152,0.27573138,-0.84467232,-0.789473,-0.96257997,-1.86121631,2
defender,-1.26559409,0.38330999,0.77755269,0.65563521,0.0,0.0,0.31956398,-0.61673862,0.0,-0.93829298,-1.84662437,2
defense,1.29323378,0.91078424,0.88394591,0.86871365,0.0,0.75521153,0.3376672,0.0,0.0,-0.94274402,-1.52034473,0
deficit,-0.83821169,0.0,0.81103748,0.93891314,0.0,0.47607365,0.4482328,0.0,0.0,-0.90521926,-2.6072495,0
definition,1.30880553,0.42216986,0.93295404,0.95852047,0.0,0.91642693,0.4398976,0.0,0.0,-0.90559435,-1.45556903,0
deformation,2.20765018,0.3544839,0.89411783,0.95142627,0.0,0.95928258,0.0,0.0,0.0,-0.95166039,0.0,0
degradation,-0.23801854,0.0,0.88352382,0.9484849,0.0,0.96424362,0.44730479,0.0,0.0,-0.97060061,-2.51097506,0
degree,0.36353084,0.32783127,0.95215598,0.90963027,0.0,0.7190288,0.32443345,0.0,0.0,-0.93778211,-1.93176681,0
delay,0.62639952,0.0,0.91405752,0.85555464,0.0,0.77332494,0.0,0.0,0.0,-0.94163495,-0.97490263,0
deliberation,2.0253517,0.38941032,0.80773848,0.42871758,0.0,0.92144421,0.46711946,0.0,0.0,-0.98907834,0.0,0
delight,1.33432475,0.0,0.82461995,0.94971856,0.0,0.95617163,0.4629401,0.0,0.0,-0.98589188,-0.87323362,0
delivery,0.24257129,0.0,0.9463757,0.86967835,0.0,0.92592984,0.31237626,0.0,0.0,-0.98473305,-1.82705581,0
demand,0.38612556,0.27494484,0.84535852,0.89107603,0.0,0.81863555,0.42890882,0.0,0.0,-0.9631303,-1.90966791,0
democracy,0.3184987,0.38469332,0.75497752,0.92676696,0.0,0.72647095,0.37171715,0.0,0.0,-0.94432563,-1.90180159,0
democrat,-1.62592295,0.31359071,0.30654064,0.79536384,0.0,0.0,0.0,-0.8467499,-0.70913625,-0.97720486,-0.50832713,2
demon,0.38813448,0.29334268,0.83430719,0.89348212,0.0,0.0,0.26135933,0.0,-0.5346449,-0.60052079,-0.75919116,0
demur,0.29503381,0.83049795,0.69429034,0.90956527,0.0,0.43340072,0.0,-0.67019755,0.0,-0.94868183,-0.95384109,2
den,0.49292475,0.77363154,0.66751662,0.9356674,0.0,0.0,0.0,0.0,0.0,-0.93577826,-0.94811255,0
denim,0.98696685,0.0,0.90033606,0.78823733,0.0,0.71961203,0.4901309,0.0,0.0,-0.94511622,-0.96623325,0
denominator,2.37746805,0.46834773,0.8706544,0.96959862,0.0,0.5178875,0.37343317,0.0,0.0,-0.82245338,0.0,0
density,-0.08800253,0.28229812,0.81952938,0.95660955,0.0,0.7558561,0.45325527,-0.52143121,0.0,-0.9011777,-1.93294203,0
dentist,-0.78856221,0.35991076,0.79298183,0.75066498,0.0,0.35282916,0.0,-0.82659286,-0.68588328,-0.9643712,-0.56810158,2
deodorant,0.37463063,0.0,0.89795986,0.89936194,0.0,0.7249501,0.47979876,0.0,0.0,-0.97897708,-1.64846295,0
department,0.52797803,0.92969429,0.47930926,0.93783778,0.0,0.25296882,0.33885133,0.0,0.0,-0.92924321,-1.48144025,0
departure,0.16573897,0.30135128,0.8700586,0.89205453,0.0,0.95947149,0.0,0.0,0.0,-0.98233014,-1.87486678,0
dependency,-0.11794409,0.33528522,0.85249442,0.94882172,0.0,0.85961565,0.45546684,0.0,0.0,-0.92135471,-2.64827323,0
dependent,-2.4134272,0.59746581,0.4242577,0.91334859,0.0,0.0,0.0,-0.81193668,0.0,-0.93250567,-2.60405695,2
deployment,1.63193178,0.44109675,0.92878219,0.93383956,0.0,0.9693079,0.30839795,0.0,0.0,-0.98599654,-0.96349603,0
deposit,-0.33048216,0.26226836,0.93177348,0.96175206,0.0,0.92290235,0.2871885,0.0,0.0,-0.98305696,-2.71330994,0
deposition,1.44077259,0.31526163,0.90784699,0.87253153,0.0,0.95178923,0.30327201,0.0,0.0,-0.95031172,-0.95961708,0
depot,-0.60378233,0.36920518,0.87064716,0.92071766,0.0,0.0,0.0,0.0,0.0,-0.92280751,-1.84154481,0
depression,1.22829163,0.28818446,0.72019255,0.95300063,0.0,0.85473025,0.28909823,0.0,0.0,-0.94807237,-0.92884213,0
depressive,-1.89526594,0.38947076,0.25768629,0.94703546,0.0,0.27272987,0.0,-0.88488603,0.0,-0.95195556,-1.92534673,2
